time,gFx,gFy,gFz,TgF
0.003161198,0.2199,0.9582,0.2619,1.017
0.003519479,0.2182,0.9577,0.2619,1.017
0.003707396,0.2213,0.9602,0.2565,1.018
0.003881979,0.2235,0.9606,0.2577,1.019
0.004316666,0.2272,0.9606,0.2585,1.020
0.004509635,0.2291,0.9619,0.2575,1.022
0.009456458,0.2321,0.9626,0.2602,1.024
0.010169687,0.2350,0.9611,0.2592,1.023
0.013995416,0.2355,0.9592,0.2602,1.021
0.014315989,0.2382,0.9570,0.2602,1.020
0.018684166,0.2375,0.9548,0.2617,1.018
0.018991093,0.2404,0.9511,0.2639,1.016
0.023265,0.2433,0.9465,0.2685,1.013
0.023593073,0.2409,0.9428,0.2732,1.011
0.028319375,0.2375,0.9416,0.2771,1.010
0.028612708,0.2362,0.9399,0.2810,1.009
0.032707239,0.2345,0.9382,0.2844,1.008
0.032901146,0.2328,0.9416,0.2922,1.013
0.037740937,0.2304,0.9431,0.2942,1.014
0.038043281,0.2296,0.9426,0.2932,1.013
0.042568073,0.2274,0.9421,0.2937,1.013
0.042928802,0.2252,0.9416,0.2932,1.012
0.047535729,0.2262,0.9421,0.2922,1.012
0.047731875,0.2250,0.9426,0.2863,1.010
0.051903385,0.2223,0.9431,0.2805,1.009
0.052623854,0.2211,0.9401,0.2800,1.006
0.067939687,0.2177,0.9401,0.2758,1.004
0.068608698,0.2208,0.9418,0.2744,1.006
0.068952343,0.2194,0.9421,0.2705,1.004
0.069301406,0.2182,0.9431,0.2671,1.004
0.069656354,0.2169,0.9413,0.2661,1.002
0.070003229,0.2155,0.9418,0.2582,1.000
0.076585,0.2072,0.9396,0.2451,0.993
0.077341041,0.2099,0.9421,0.2470,0.996
0.077676041,0.2106,0.9438,0.2521,0.999
0.077963177,0.2121,0.9477,0.2575,1.005
0.098173281,0.2130,0.9484,0.2656,1.008
0.098722031,0.2118,0.9475,0.2666,1.007
0.098938958,0.2101,0.9418,0.2732,1.003
0.099147083,0.2096,0.9389,0.2702,0.999
0.099337395,0.2060,0.9313,0.2697,0.991
0.099535781,0.2025,0.9257,0.2614,0.983
0.09974125,0.1962,0.9198,0.2587,0.975
0.099947239,0.1935,0.9174,0.2582,0.972
0.100143125,0.1920,0.9198,0.2560,0.974
0.100339948,0.1876,0.9218,0.2604,0.976
0.105503281,0.1854,0.9254,0.2614,0.979
0.105984479,0.1800,0.9276,0.2668,0.982
0.109890989,0.1793,0.9333,0.2702,0.988
0.11027776,0.1752,0.9352,0.2707,0.989
0.114409687,0.1722,0.9367,0.2739,0.991
0.114622812,0.1693,0.9406,0.2773,0.995
0.119078698,0.1708,0.9426,0.2805,0.998
0.11925901,0.1698,0.9470,0.2846,1.003
0.124488541,0.1761,0.9494,0.2859,1.007
0.125321406,0.1764,0.9501,0.2905,1.009
0.128876406,0.1815,0.9514,0.2915,1.011
0.129185885,0.1871,0.9565,0.2932,1.018
0.13378927,0.1913,0.9565,0.2920,1.018
0.134049479,0.1947,0.9575,0.2912,1.020
0.139697708,0.1984,0.9582,0.2920,1.021
0.140453593,0.2008,0.9572,0.2868,1.019
0.143394218,0.2040,0.9565,0.2856,1.019
0.14370552,0.2116,0.9558,0.2824,1.019
0.14817651,0.2130,0.9516,0.2802,1.015
0.148487552,0.2162,0.9487,0.2795,1.012
0.152859843,0.2228,0.9448,0.2785,1.010
0.153106145,0.2221,0.9409,0.2751,1.005
0.157566979,0.2245,0.9367,0.2727,1.001
0.157923698,0.2260,0.9355,0.2727,1.000
0.162486145,0.2289,0.9333,0.2722,0.999
0.162655156,0.2304,0.9333,0.2715,0.999
0.166879323,0.2318,0.9352,0.2707,1.001
0.167027343,0.2372,0.9345,0.2668,1.000
0.17230052,0.2379,0.9357,0.2653,1.001
0.17333302,0.2409,0.9394,0.2658,1.006
0.177020989,0.2428,0.9406,0.2673,1.008
0.17781125,0.2465,0.9435,0.2688,1.012
0.182596666,0.2480,0.9450,0.2671,1.013
0.183395052,0.2477,0.9484,0.2661,1.016
0.186468593,0.2482,0.9506,0.2680,1.018
0.187231093,0.2497,0.9509,0.2663,1.019
0.191961979,0.2514,0.9511,0.2668,1.019
0.192899479,0.2523,0.9492,0.2678,1.018
0.195909739,0.2516,0.9492,0.2641,1.017
0.196637291,0.2506,0.9497,0.2661,1.018
0.201553958,0.2523,0.9497,0.2666,1.018
0.202395573,0.2489,0.9492,0.2693,1.018
0.20755427,0.2499,0.9489,0.2680,1.017
0.208963125,0.2487,0.9484,0.2688,1.017
0.211915156,0.2477,0.9477,0.2693,1.016
0.212978541,0.2501,0.9467,0.2688,1.015
0.21542552,0.2470,0.9431,0.2724,1.012
0.216191979,0.2404,0.9333,0.2646,0.999
0.223535937,0.2421,0.9438,0.2668,1.010
0.224317239,0.2418,0.9472,0.2697,1.014
0.22502776,0.2411,0.9443,0.2739,1.012
0.225604739,0.2409,0.9428,0.2783,1.012
0.22987401,0.2367,0.9421,0.2805,1.011
0.230446093,0.2353,0.9431,0.2783,1.011
0.234824531,0.2370,0.9416,0.2754,1.009
0.235514166,0.2372,0.9399,0.2746,1.008
0.240490208,0.2367,0.9387,0.2776,1.007
0.241404687,0.2345,0.9404,0.2741,1.007
0.244368593,0.2318,0.9384,0.2744,1.005
0.244839895,0.2323,0.9377,0.2727,1.004
0.249245312,0.2299,0.9394,0.2690,1.004
0.249819791,0.2309,0.9355,0.2727,1.001
0.264202552,0.2321,0.9362,0.2707,1.002
0.2650025,0.2321,0.9374,0.2724,1.003
0.265419531,0.2333,0.9428,0.2729,1.009
0.265788645,0.2360,0.9443,0.2695,1.010
0.266153645,0.2375,0.9462,0.2705,1.012
0.266516458,0.2406,0.9492,0.2702,1.016
0.268230677,0.2411,0.9533,0.2702,1.020
0.268635,0.2438,0.9548,0.2675,1.021
0.27286026,0.2448,0.9545,0.2688,1.021
0.273323541,0.2470,0.9545,0.2690,1.022
0.278835573,0.2497,0.9545,0.2705,1.023
0.279845052,0.2536,0.9587,0.2707,1.028
0.282806093,0.2551,0.9621,0.2744,1.032
0.283068645,0.2612,0.9616,0.2761,1.034
0.288018281,0.2631,0.9650,0.2766,1.038
0.288388854,0.2673,0.9638,0.2841,1.040
0.292460468,0.2697,0.9665,0.2851,1.043
0.292756041,0.2741,0.9672,0.2859,1.045
0.297493802,0.2702,0.9641,0.2890,1.042
0.29767276,0.2648,0.9602,0.2849,1.036
0.301747968,0.2538,0.9577,0.2832,1.030
0.301894947,0.2475,0.9536,0.2788,1.024
0.306376979,0.2353,0.9514,0.2768,1.018
0.306834791,0.2306,0.9457,0.2722,1.011
0.311703854,0.2243,0.9428,0.2685,1.006
0.312644687,0.2174,0.9389,0.2678,1.000
0.316831145,0.2140,0.9360,0.2675,0.997
0.317516406,0.2113,0.9338,0.2688,0.994
0.323212291,0.2121,0.9316,0.2656,0.992
0.324309791,0.2130,0.9296,0.2663,0.990
0.326579843,0.2094,0.9279,0.2624,0.987
0.327269531,0.2133,0.9294,0.2614,0.989
0.3316225,0.2111,0.9289,0.2602,0.987
0.332257395,0.2128,0.9323,0.2595,0.991
0.335374947,0.2155,0.9316,0.2609,0.991
0.335741979,0.2145,0.9335,0.2621,0.993
0.339943958,0.2150,0.9406,0.2624,1.000
0.340489843,0.2184,0.9413,0.2639,1.002
0.345462812,0.2179,0.9421,0.2675,1.003
0.346034427,0.2191,0.9448,0.2719,1.007
0.349890729,0.2208,0.9467,0.2768,1.011
0.350307812,0.2228,0.9509,0.2788,1.016
0.360558229,0.2270,0.9501,0.2861,1.018
0.361945416,0.2238,0.9526,0.2881,1.020
0.362302083,0.2250,0.9523,0.2903,1.021
0.362563645,0.2240,0.9523,0.2917,1.021
0.365183697,0.2233,0.9516,0.2903,1.020
0.36622526,0.2218,0.9536,0.2868,1.020
0.369147031,0.2213,0.9506,0.2761,1.014
0.369641406,0.2194,0.9489,0.2746,1.012
0.373889739,0.2235,0.9521,0.2744,1.016
0.374628802,0.2213,0.9521,0.2758,1.016
0.378766875,0.2243,0.9494,0.2683,1.012
0.379168177,0.2226,0.9492,0.2641,1.010
0.382985989,0.2213,0.9484,0.2614,1.008
0.383267135,0.2243,0.9489,0.2641,1.010
0.388211145,0.2208,0.9492,0.2580,1.008
0.388758281,0.2169,0.9462,0.2531,1.003
0.393135833,0.2167,0.9445,0.2534,1.002
0.393630052,0.2191,0.9467,0.2507,1.004
0.397688385,0.2184,0.9472,0.2492,1.003
0.398134687,0.2174,0.9445,0.2458,1.000
0.402147708,0.2204,0.9448,0.2458,1.001
0.40255276,0.2299,0.9506,0.2671,1.014
0.407564635,0.2287,0.9479,0.2617,1.010
0.408569947,0.2277,0.9475,0.2577,1.008
0.412670625,0.2282,0.9472,0.2546,1.007
0.41319927,0.2284,0.9443,0.2492,1.003
0.417185468,0.2282,0.9448,0.2480,1.003
0.417636354,0.2306,0.9455,0.2502,1.005
0.422780468,0.2318,0.9462,0.2558,1.007
0.42372927,0.2230,0.9418,0.2582,1.002
0.426525,0.2150,0.9409,0.2609,1.000
0.427051093,0.2162,0.9372,0.2646,0.998
0.43260776,0.2194,0.9401,0.2651,1.001
0.433198281,0.2189,0.9426,0.2710,1.005
0.435785677,0.2182,0.9433,0.2727,1.006
0.436168541,0.2230,0.9421,0.2776,1.007
0.441982916,0.2267,0.9426,0.2907,1.012
0.442805416,0.2318,0.9426,0.3008,1.016
0.446740677,0.2243,0.9401,0.2729,1.004
0.447257656,0.2179,0.9384,0.2463,0.994
0.45045125,0.2140,0.9367,0.2277,0.987
0.450983125,0.2162,0.9392,0.2280,0.990
0.460779062,0.2204,0.9453,0.2343,0.998
0.462094739,0.2252,0.9511,0.2426,1.007
0.462504531,0.2262,0.9560,0.2521,1.014
0.462854739,0.2311,0.9587,0.2602,1.020
0.465539531,0.2343,0.9626,0.2626,1.025
0.466515,0.2318,0.9575,0.2697,1.021
0.469966458,0.2306,0.9467,0.2756,1.013
0.470353281,0.2316,0.9296,0.2763,0.997
0.481741822,0.2313,0.9176,0.2795,0.987
0.482368645,0.2335,0.9108,0.2824,0.982
0.482583593,0.2287,0.9081,0.2841,0.979
0.482772708,0.2260,0.9103,0.2890,0.981
0.483695625,0.2262,0.9057,0.2932,0.978
0.483914635,0.2250,0.9059,0.2954,0.979
0.489037239,0.2243,0.9069,0.2981,0.981
0.489748125,0.2291,0.9110,0.3091,0.989
0.494029062,0.2331,0.9164,0.3247,1.000
0.494400312,0.2399,0.9259,0.3347,1.013
0.498508437,0.2433,0.9362,0.3364,1.024
0.498750416,0.2465,0.9409,0.3259,1.026
0.503005885,0.2445,0.9431,0.3113,1.023
0.503371718,0.2453,0.9448,0.3008,1.021
0.508987291,0.2472,0.9489,0.2881,1.022
0.509812031,0.2443,0.9516,0.2734,1.020
0.512879166,0.2448,0.9575,0.2656,1.023
0.513374791,0.2455,0.9614,0.2599,1.026
0.517277395,0.2489,0.9716,0.2553,1.035
0.51768677,0.2477,0.9777,0.2534,1.040
0.52245651,0.2526,0.9870,0.2492,1.049
0.523007031,0.2553,0.9909,0.2472,1.053
0.527569947,0.2509,0.9916,0.2324,1.049
0.528064531,0.2472,0.9868,0.2238,1.042
0.531809479,0.2423,0.9802,0.2167,1.033
0.532230572,0.2343,0.9716,0.2133,1.022
0.536570312,0.2318,0.9641,0.2096,1.013
0.536958177,0.2267,0.9621,0.2182,1.012
0.543849427,0.2306,0.9577,0.2355,1.013
0.545004999,0.2428,0.9540,0.2932,1.027
0.547670989,0.2428,0.9580,0.2907,1.030
0.548400729,0.2406,0.9592,0.2693,1.025
0.552644739,0.2396,0.9511,0.2529,1.013
0.553729791,0.2353,0.9482,0.2448,1.007
0.560331666,0.2360,0.9472,0.2455,1.007
0.561494062,0.2411,0.9506,0.2529,1.013
0.561889895,0.2484,0.9558,0.2766,1.026
0.562173802,0.2534,0.9575,0.2795,1.029
0.565732135,0.2538,0.9565,0.2788,1.028
0.565988749,0.2504,0.9538,0.2734,1.023
0.569866927,0.2511,0.9545,0.2680,1.023
0.570063697,0.2526,0.9492,0.2688,1.018
0.576045312,0.2553,0.9494,0.2695,1.019
0.576844374,0.2548,0.9582,0.2739,1.029
0.580419739,0.2555,0.9589,0.2697,1.028
0.580902968,0.2509,0.9570,0.2649,1.024
0.58465927,0.2494,0.9577,0.2639,1.024
0.584943385,0.2443,0.9567,0.2597,1.021
0.589622343,0.2448,0.9589,0.2636,1.024
0.590240677,0.2448,0.9577,0.2688,1.024
0.594673333,0.2414,0.9577,0.2761,1.026
0.595257656,0.2350,0.9582,0.2629,1.021
0.599646145,0.2230,0.9528,0.2494,1.010
0.600084947,0.2182,0.9528,0.2407,1.007
0.60629677,0.2172,0.9509,0.2358,1.003
0.607198124,0.2206,0.9523,0.2394,1.006
0.608898697,0.2194,0.9511,0.2370,1.004
0.609353906,0.2218,0.9499,0.2433,1.005
0.613820468,0.2208,0.9501,0.2490,1.007
0.614345364,0.2226,0.9479,0.2617,1.008
0.618043333,0.2245,0.9465,0.2651,1.008
0.618443229,0.2191,0.9416,0.2626,1.002
0.623475624,0.2125,0.9367,0.2568,0.994
0.623983697,0.2138,0.9286,0.2534,0.986
0.627968489,0.2138,0.9186,0.2553,0.977
0.628388333,0.2121,0.9130,0.2688,0.975
0.632443281,0.2162,0.9130,0.2480,0.970
0.632849114,0.1930,0.9047,0.1068,0.931
0.642582135,0.1727,0.8949,0.0726,0.914
0.643413177,0.1656,0.8891,0.1197,0.912
0.643794374,0.1693,0.8935,0.1219,0.917
0.644150989,0.1796,0.8874,0.1632,0.920
0.647342499,0.1876,0.8737,0.2070,0.917
0.648045833,0.1905,0.8632,0.2326,0.914
0.652226666,0.1830,0.8651,0.2673,0.924
0.652684166,0.1629,0.8680,0.0934,0.888
0.657334583,0.1920,0.8842,0.2675,0.944
0.65785427,0.2055,0.8986,0.3552,0.988
0.661538906,0.2094,0.9093,0.3934,1.013
0.662138385,0.2069,0.9088,0.3682,1.002
0.665886354,0.1959,0.8979,0.3462,0.982
0.666139114,0.1908,0.8815,0.3320,0.961
0.681856406,0.1778,0.8678,0.3171,0.941
0.682871041,0.1656,0.8590,0.2890,0.921
0.683260885,0.1466,0.8519,0.2693,0.905
0.683616927,0.1297,0.8451,0.2624,0.894
0.683970885,0.1236,0.8461,0.2360,0.887
0.684300104,0.1165,0.8595,0.2211,0.895
0.685421822,0.1126,0.8646,0.2216,0.900
0.685833906,0.1114,0.8754,0.2020,0.905
0.695364947,0.1124,0.8876,0.1803,0.913
0.696128697,0.0865,0.8844,0.1537,0.902
0.696516145,0.0828,0.8837,0.1349,0.898
0.696864166,0.1046,0.8888,0.1256,0.904
0.699992187,0.1190,0.8981,0.1205,0.914
0.700390989,0.1163,0.9071,0.1073,0.921
0.711808645,0.1319,0.9186,0.1073,0.934
0.712557031,0.1720,0.9316,0.1207,0.955
0.71293927,0.1815,0.9201,0.1124,0.945
0.713272343,0.1654,0.9497,0.0655,0.966
0.715112031,0.1930,0.9514,0.1310,0.980
0.715555937,0.2135,0.9470,0.1803,0.987
0.719310676,0.2316,0.9482,0.2429,1.006
0.719886718,0.2458,0.9489,0.2837,1.020
0.728362239,0.2575,0.9538,0.3064,1.034
0.729003229,0.2607,0.9521,0.3262,1.040
0.729272291,0.2795,0.9597,0.3626,1.063
0.729530468,0.2885,0.9562,0.3662,1.064
0.733405312,0.3000,0.9577,0.3811,1.074
0.733801718,0.3183,0.9587,0.3855,1.081
0.748697031,0.3313,0.9636,0.3665,1.083
0.749059635,0.3386,0.9626,0.3411,1.076
0.749250416,0.3437,0.9623,0.2988,1.065
0.749433958,0.3537,0.9814,0.2443,1.071
0.749618541,0.3606,0.9728,0.1972,1.056
0.749822604,0.3591,0.9477,0.1725,1.028
0.752425781,0.3645,0.9370,0.1640,1.019
0.752685989,0.3772,0.9286,0.1527,1.014
0.761697656,0.3916,0.9323,0.1561,1.023
0.762097604,0.4143,0.9374,0.1581,1.037
0.762500572,0.4251,0.9399,0.1581,1.044
0.762698072,0.4305,0.9389,0.1669,1.046
0.767264999,0.4121,0.9389,0.1962,1.044
0.767479479,0.3941,0.9355,0.2270,1.040
0.78718901,0.3853,0.9338,0.2543,1.042
0.787745937,0.3960,0.9257,0.2438,1.036
0.788058124,0.3989,0.9213,0.2480,1.034
0.788319791,0.4033,0.9220,0.2612,1.040
0.788612031,0.4050,0.9198,0.2715,1.041
0.788901926,0.4158,0.9289,0.2959,1.060
0.789182291,0.4246,0.9399,0.3250,1.081
0.789464479,0.4273,0.9418,0.3491,1.092
0.797211041,0.4297,0.9448,0.3486,1.095
0.797725051,0.4305,0.9479,0.3511,1.099
0.798024374,0.4334,0.9482,0.3457,1.098
0.798305885,0.4458,0.9538,0.3372,1.106
0.801195364,0.4544,0.9521,0.3252,1.104
0.80155427,0.4595,0.9504,0.3081,1.100
0.817606458,0.4637,0.9443,0.2929,1.092
0.818375729,0.4607,0.9389,0.2793,1.083
0.81875677,0.4612,0.9335,0.2722,1.076
0.819103437,0.4634,0.9320,0.2641,1.074
0.819483176,0.4576,0.9272,0.2551,1.065
0.819834531,0.4588,0.9279,0.2519,1.065
0.820146354,0.4627,0.9303,0.2573,1.070
0.820470885,0.4620,0.9325,0.2639,1.074
0.835712812,0.4639,0.9347,0.2680,1.077
0.836516822,0.4656,0.9347,0.2749,1.080
0.836905624,0.4688,0.9379,0.2734,1.084
0.837256041,0.4688,0.9379,0.2634,1.081
0.837612083,0.4676,0.9374,0.2468,1.076
0.837999635,0.4629,0.9374,0.2333,1.071
0.852731354,0.4639,0.9374,0.2243,1.070
0.853644322,0.4664,0.9423,0.2148,1.073
0.854066614,0.4661,0.9404,0.2101,1.070
0.854423124,0.4603,0.9372,0.2067,1.064
0.854778176,0.4573,0.9382,0.2070,1.064
0.855125051,0.4559,0.9328,0.2104,1.059
0.855513854,0.4546,0.9311,0.2138,1.058
0.855848333,0.4515,0.9301,0.2158,1.056
0.867920989,0.4507,0.9291,0.2175,1.055
0.869350156,0.4493,0.9262,0.2221,1.053
0.870128593,0.4390,0.9206,0.2253,1.044
0.871030624,0.4243,0.9149,0.2316,1.035
0.871517239,0.4077,0.9101,0.2358,1.025
0.871962343,0.3936,0.9037,0.2424,1.015
0.889213958,0.3814,0.9030,0.2494,1.011
0.889732968,0.3709,0.8991,0.2526,1.005
0.88993526,0.3662,0.8981,0.2590,1.004
0.890115364,0.3589,0.8949,0.2612,0.999
0.890304947,0.3557,0.8940,0.2651,0.998
0.890482656,0.3508,0.8964,0.2693,1.000
0.890770937,0.3513,0.8966,0.2690,1.000
0.89096927,0.3491,0.8993,0.2702,1.002
0.897736197,0.3489,0.9005,0.2741,1.004
0.898195989,0.3484,0.8993,0.2727,1.002
0.898385885,0.3501,0.9062,0.2756,1.010
0.898571145,0.3537,0.9084,0.2756,1.013
0.901312083,0.3581,0.9088,0.2771,1.015
0.901568229,0.3584,0.9113,0.2763,1.017
0.915718541,0.3564,0.9154,0.2722,1.019
0.916320676,0.3623,0.9147,0.2734,1.021
0.916570989,0.3637,0.9162,0.2749,1.023
0.916807551,0.3669,0.9218,0.2734,1.029
0.917033437,0.3637,0.9206,0.2732,1.027
0.917272604,0.3645,0.9196,0.2722,1.026
0.920110051,0.3650,0.9184,0.2727,1.025
0.920334531,0.3669,0.9179,0.2712,1.025
0.930253124,0.3674,0.9196,0.2710,1.027
0.930898489,0.3657,0.9208,0.2683,1.026
0.931289062,0.3684,0.9206,0.2700,1.028
0.931674895,0.3731,0.9191,0.2695,1.028
0.934778437,0.3728,0.9179,0.2680,1.026
0.935194947,0.3757,0.9159,0.2673,1.025
0.948649739,0.3777,0.9157,0.2673,1.026
0.949362656,0.3777,0.9162,0.2649,1.026
0.949736353,0.3748,0.9130,0.2614,1.021
0.950059999,0.3767,0.9123,0.2595,1.021
0.950386666,0.3760,0.9123,0.2582,1.020
0.950958333,0.3767,0.9120,0.2563,1.019
0.968422968,0.3762,0.9101,0.2531,1.017
0.96920026,0.3750,0.9079,0.2499,1.014
0.969569531,0.3740,0.9079,0.2477,1.013
0.969927187,0.3738,0.9069,0.2463,1.011
0.970263072,0.3713,0.9052,0.2460,1.009
0.970721874,0.3689,0.9027,0.2455,1.006
0.971098072,0.3696,0.9018,0.2453,1.005
0.971511197,0.3669,0.8981,0.2451,1.001
0.996383541,0.3662,0.8971,0.2453,1.000
0.997137499,0.3635,0.8944,0.2441,0.996
0.997572968,0.3642,0.8935,0.2472,0.996
0.997942656,0.3618,0.8927,0.2470,0.994
0.998280937,0.3606,0.8927,0.2499,0.995
0.998644947,0.3594,0.8920,0.2509,0.994
0.998967135,0.3591,0.8932,0.2538,0.996
0.999338645,0.3608,0.8949,0.2573,0.999
0.999683333,0.3606,0.8959,0.2595,1.000
1.000019843,0.3618,0.8983,0.2607,1.003
1.000378593,0.3635,0.8971,0.2634,1.003
1.000791301,0.3659,0.9020,0.2653,1.009
1.007452499,0.3684,0.8991,0.2695,1.008
1.008201926,0.3721,0.9023,0.2712,1.013
1.008576041,0.3740,0.9023,0.2724,1.014
1.008997551,0.3745,0.9027,0.2734,1.015
1.016718906,0.3765,0.9037,0.2754,1.017
1.017319895,0.3753,0.9037,0.2771,1.017
1.017606041,0.3765,0.9037,0.2783,1.018
1.017879114,0.3787,0.9035,0.2798,1.019
1.023688228,0.3801,0.9013,0.2776,1.017
1.024227291,0.3782,0.8986,0.2766,1.013
1.02671776,0.3779,0.9001,0.2754,1.014
1.027086041,0.3748,0.8991,0.2756,1.012
1.031272656,0.3731,0.8961,0.2715,1.008
1.031905728,0.3642,0.8927,0.2688,1.001
1.035967083,0.3659,0.8935,0.2644,1.001
1.03642802,0.3723,0.8942,0.2621,1.003
1.040554739,0.3704,0.8918,0.2609,1.000
1.041249895,0.3679,0.8922,0.2590,0.999
1.04569052,0.3733,0.8900,0.2568,0.999
1.046290885,0.3711,0.8903,0.2538,0.997
1.050852187,0.3735,0.8905,0.2497,0.997
1.051438593,0.3753,0.8927,0.2463,0.999
1.06140177,0.3777,0.8927,0.2465,1.000
1.062047031,0.3757,0.8930,0.2463,1.000
1.062449687,0.3794,0.8964,0.2472,1.004
1.062832812,0.3804,0.8998,0.2465,1.008
1.064931718,0.3796,0.9025,0.2480,1.010
1.065394374,0.3814,0.9071,0.2504,1.015
1.069342239,0.3804,0.9115,0.2448,1.018
1.069715416,0.3777,0.9147,0.2424,1.019
1.077607343,0.3745,0.9171,0.2421,1.020
1.078094843,0.3718,0.9162,0.2411,1.018
1.078795208,0.3655,0.9220,0.2441,1.021
1.079058853,0.3650,0.9211,0.2448,1.021
1.083869374,0.3586,0.9254,0.2441,1.022
1.084322499,0.3611,0.9289,0.2451,1.026
1.089660833,0.3574,0.9308,0.2436,1.026
1.090039791,0.3772,0.9338,0.2538,1.039
1.093145885,0.4143,0.9435,0.2834,1.069
1.093551822,0.4705,0.9560,0.2839,1.103
1.098902343,0.5372,0.9758,0.2639,1.145
1.099406978,0.6212,0.9934,0.2270,1.193
1.103112551,0.7099,1.0080,0.1742,1.245
1.103427291,0.7879,1.0293,0.1537,1.305
1.107858958,0.8365,1.0444,0.1405,1.345
1.108379322,0.8465,1.0361,0.1422,1.345
1.113086197,0.8353,1.0185,0.1727,1.329
1.113684374,0.8018,0.9907,0.2255,1.294
1.117552343,0.7500,0.9528,0.2949,1.248
1.117923072,0.6906,0.9206,0.3501,1.203
1.123453281,0.6379,0.8964,0.3782,1.163
1.12409401,0.5956,0.8922,0.4009,1.145
1.126955103,0.5560,0.8780,0.4034,1.115
1.127458228,0.5245,0.8717,0.3792,1.086
1.132638801,0.5013,0.8639,0.3423,1.056
1.133217916,0.4808,0.8602,0.3113,1.033
1.136220676,0.4664,0.8573,0.2883,1.018
1.13664026,0.4527,0.8544,0.2641,1.002
1.143461353,0.4439,0.8571,0.2321,0.993
1.144112083,0.4305,0.8656,0.2226,0.992
1.146479999,0.4151,0.8727,0.2275,0.993
1.146937708,0.3972,0.8693,0.2338,0.984
1.151520833,0.3848,0.8739,0.2341,0.983
1.152084687,0.3669,0.8866,0.2458,0.991
1.16166901,0.3484,0.9025,0.2577,1.001
1.162466041,0.3369,0.9240,0.2683,1.019
1.162881718,0.3293,0.9418,0.2793,1.036
1.163267603,0.3213,0.9575,0.2932,1.052
1.170795624,0.3181,0.9772,0.2878,1.067
1.171226249,0.3161,0.9863,0.2885,1.075
1.171481666,0.3159,0.9956,0.2854,1.083
1.171720624,0.3147,1.0027,0.2785,1.087
1.179478853,0.3120,1.0124,0.2802,1.096
1.180127812,0.3117,1.0176,0.2761,1.099
1.180363853,0.3108,1.0220,0.2800,1.104
1.180582239,0.3122,1.0266,0.2841,1.110
1.184642864,0.3115,1.0268,0.2783,1.109
1.185022708,0.3066,1.0251,0.2746,1.105
1.189214166,0.3019,1.0205,0.2717,1.098
1.189772291,0.2927,1.0137,0.2668,1.088
1.193942447,0.2829,1.0017,0.2604,1.073
1.194363385,0.2746,0.9851,0.2538,1.054
1.199116978,0.2619,0.9714,0.2519,1.037
1.199424374,0.2523,0.9545,0.2524,1.019
1.203172864,0.2377,0.9389,0.2453,0.999
1.203472812,0.2230,0.9206,0.2360,0.976
1.208980728,0.2106,0.9086,0.2201,0.958
1.209643385,0.1989,0.9001,0.2020,0.944
1.213290572,0.1888,0.8913,0.1891,0.930
1.213775937,0.1820,0.8847,0.1813,0.921
1.218057655,0.1766,0.8800,0.1820,0.916
1.218464478,0.1715,0.8771,0.1813,0.912
1.223412916,0.1615,0.8734,0.1139,0.895
1.224341249,0.1546,0.8497,0.1407,0.875
1.227687187,0.1471,0.8512,0.1148,0.871
1.228213697,0.1439,0.8693,0.1105,0.888
1.23226552,0.1390,0.8813,0.1146,0.899
1.23261927,0.1361,0.8864,0.1354,0.907
1.237353124,0.1295,0.8930,0.1456,0.914
1.237723853,0.1246,0.8964,0.1613,0.919
1.241979374,0.1270,0.9008,0.1757,0.927
1.242540676,0.1302,0.9159,0.1820,0.943
1.24684901,0.1307,0.9230,0.1962,0.953
1.247238801,0.1365,0.9316,0.2131,0.965
1.25152927,0.1417,0.9382,0.2270,0.976
1.251927239,0.1498,0.9448,0.2292,0.984
1.26157651,0.1559,0.9499,0.2253,0.989
1.262769062,0.1629,0.9533,0.2289,0.994
1.263181093,0.1661,0.9555,0.2284,0.996
1.263533489,0.1710,0.9577,0.2380,1.002
1.266841301,0.1754,0.9626,0.2433,1.008
1.26775828,0.1810,0.9609,0.2453,1.008
1.271040937,0.1837,0.9614,0.2402,1.008
1.271679791,0.1837,0.9621,0.2407,1.009
1.279105676,0.1827,0.9609,0.2536,1.010
1.280040364,0.1796,0.9577,0.2607,1.009
1.280308645,0.1744,0.9550,0.2602,1.005
1.280527447,0.1708,0.9528,0.2609,1.003
1.285102447,0.1625,0.9482,0.2671,0.998
1.285520416,0.1515,0.9428,0.2671,0.992
1.28979401,0.1353,0.9394,0.2766,0.989
1.290462083,0.1290,0.9350,0.2954,0.989
1.295518853,0.1212,0.9365,0.3186,0.997
1.29604526,0.1190,0.9377,0.3328,1.002
1.299433124,0.1204,0.9413,0.3442,1.010
1.299860676,0.1329,0.9472,0.3547,1.020
1.306279374,0.1456,0.9506,0.3528,1.024
1.307005208,0.1512,0.9465,0.3503,1.021
1.309165676,0.1666,0.9550,0.3540,1.032
1.309570937,0.1881,0.9638,0.3574,1.045
1.31424453,0.2074,0.9697,0.3596,1.055
1.314719999,0.2216,0.9660,0.3704,1.058
1.318701926,0.2331,0.9621,0.3824,1.061
1.319137187,0.2343,0.9492,0.3626,1.043
1.323789999,0.2279,0.9401,0.3455,1.027
1.324291666,0.2401,0.9545,0.3455,1.043
1.328389583,0.2538,0.9616,0.3604,1.058
1.32884526,0.2599,0.9628,0.3313,1.051
1.333408645,0.2453,0.9445,0.2937,1.019
